chromosome	start	end	segVal	sample
6	106013998	110947440	12.7728020414301	TCGA-04-1347
6	110947463	115888786	9.26053936031452	TCGA-04-1347
6	115902277	123229277	3.41641493998084	TCGA-04-1347
6	123235601	129640389	2.5770356322482	TCGA-04-1347
6	129643527	160541348	3.15974725251519	TCGA-04-1347
6	160551204	170918031	3.34128937791261	TCGA-04-1347
7	43259	8873817	2.98430305339209	TCGA-04-1347
7	8878169	12982439	3.41257944392332	TCGA-04-1347
7	12985171	16457584	3.7622370977206	TCGA-04-1347
7	16458474	19492735	3.24643029291174	TCGA-04-1347
7	19494474	51367449	3.01500032489021	TCGA-04-1347
7	51371109	54658403	3.6174905036072	TCGA-04-1347
7	54658568	56595048	2.89968844329919	TCGA-04-1347
7	56596683	61888128	3.48550760423304	TCGA-04-1347
7	62020156	68891147	6.53623308995622	TCGA-04-1347
7	68897139	71007374	7.68113133903494	TCGA-04-1347
7	71011470	77740000	6.4333719271726	TCGA-04-1347
7	77742652	97545241	7.19939322870536	TCGA-04-1347
7	97590051	101491772	6.0714735799772	TCGA-04-1347
7	101494907	107929474	5.53709038522648	TCGA-04-1347
7	107933191	124558339	6.08371709986599	TCGA-04-1347
7	124568710	126570120	5.0066955642094	TCGA-04-1347
7	126571077	132435758	5.25634263038091	TCGA-04-1347
7	132437663	145084751	6.40474321544252	TCGA-04-1347
7	145094377	147790370	7.8082908213394	TCGA-04-1347
7	147790781	152945284	6.16188312960849	TCGA-04-1347
7	152945615	154975497	6.94219754203438	TCGA-04-1347
7	154975758	159119220	6.08241880348681	TCGA-04-1347
8	161222	2550492	5.73952660821218	TCGA-04-1347
8	2552873	5920480	7.5297993571556	TCGA-04-1347
8	5920629	13199810	6.27278741891402	TCGA-04-1347
8	13200021	16725835	7.26082699410884	TCGA-04-1347
8	16726107	21043285	6.09969487537351	TCGA-04-1347
8	21043793	31143974	5.49791973253424	TCGA-04-1347
8	31144195	36638339	6.41634878588328	TCGA-04-1347
8	36638480	43778914	5.57164535157161	TCGA-04-1347
8	46924211	53839908	3.3330599650557	TCGA-04-1347
8	53846498	55678434	4.19277016849752	TCGA-04-1347
8	55690392	56350638	6.29611396380969	TCGA-04-1347
8	56356869	59698576	4.79481274231884	TCGA-04-1347
8	59700320	59790210	4.52234635542357	TCGA-04-1347
8	59793692	60229452	3.25799430747851	TCGA-04-1347
8	60240842	60957005	5.70169035783923	TCGA-04-1347
8	60957750	61261970	5.12469175605076	TCGA-04-1347
8	61262754	64405226	6.59498397836971	TCGA-04-1347
8	64412986	65049661	4.59187750985684	TCGA-04-1347
8	65072359	65385358	2.22460708360202	TCGA-04-1347
8	65387348	66634526	3.93681205794987	TCGA-04-1347
8	66644713	69102173	6.39555126407501	TCGA-04-1347
8	69102348	70284776	8.69530780465396	TCGA-04-1347
8	70284940	71312216	5.85561213073263	TCGA-04-1347
8	71332562	94400284	2.20874735114264	TCGA-04-1347
8	94400744	122791654	2.15401040136616	TCGA-04-1347
8	122791711	131817889	3.38405887568809	TCGA-04-1347
8	131819444	136224857	3.48166645522177	TCGA-04-1347
8	136224916	140465847	3.95625357950513	TCGA-04-1347
8	140469794	142009527	3.49670548993562	TCGA-04-1347
8	142016785	146293414	2.42395693808882	TCGA-04-1347
9	46431	7678305	2.95819461925124	TCGA-04-1347
9	7679666	14566116	3.69332667818385	TCGA-04-1347
9	14566406	14647361	3.52520762987411	TCGA-04-1347
9	14648118	14709151	3.45599775071772	TCGA-04-1347
9	14713691	14757877	2.26283494331441	TCGA-04-1347
9	14758222	15218465	2	TCGA-04-1347
9	15224499	18224660	3.29081094233523	TCGA-04-1347
9	18224694	22396082	3.03376881330918	TCGA-04-1347
9	22398466	32165673	3.55150359293385	TCGA-04-1347
9	32166137	44900526	2.84264499189302	TCGA-04-1347
9	68151440	86232809	3.28245046740274	TCGA-04-1347
9	86240784	103894388	2.97287487042208	TCGA-04-1347
9	103894496	107531152	3.63696369629658	TCGA-04-1347
9	107537021	117957057	3.01702047073004	TCGA-04-1347
9	117962526	122764762	3.44595613585689	TCGA-04-1347
9	122765084	141071475	2.93390466775239	TCGA-04-1347
10	104427	8564724	5.48146359785999	TCGA-04-1347
10	8565001	10591952	6.22118169158557	TCGA-04-1347
10	10593027	19078873	5.03755109790674	TCGA-04-1347
10	19080647	21063302	6.15705945810698	TCGA-04-1347
10	21066981	34380866	5.29361604552438	TCGA-04-1347
10	34387925	36186557	6.62329953012518	TCGA-04-1347
10	36189808	42786973	5.81801765156033	TCGA-04-1347
10	42827991	45581813	4.65243682289936	TCGA-04-1347
10	45582615	65713191	3.16601523994733	TCGA-04-1347
10	65714950	69436673	3.86443047871839	TCGA-04-1347
10	69436908	77063101	3.25024268964004	TCGA-04-1347
10	77064320	82656896	4.33885199815885	TCGA-04-1347
10	82659941	84941307	4.92514300557069	TCGA-04-1347
10	84941604	90561945	4.24303577169187	TCGA-04-1347
10	90565864	91940250	3.10985106423686	TCGA-04-1347
10	91951170	105473067	4.07553311455198	TCGA-04-1347
10	105473257	116644738	4.40748249181569	TCGA-04-1347
10	116645464	120179359	4.76520591904147	TCGA-04-1347
10	120179572	126237467	4.24558887264373	TCGA-04-1347
10	126237577	135434551	4.56451355056702	TCGA-04-1347
11	198510	20769797	2	TCGA-04-1347
11	20769987	24226741	2.44645873256248	TCGA-04-1347
11	24236096	24286633	3.00030887259987	TCGA-04-1347
11	24320444	32549770	3.43430062485992	TCGA-04-1347
11	32550446	36911542	2.9201865797485	TCGA-04-1347
11	36917973	42653440	3.69908290207565	TCGA-04-1347
11	42653783	58406765	3.14089887667002	TCGA-04-1347
11	58407073	66777596	2.85935114364908	TCGA-04-1347
11	66780484	85120950	4.12415508200516	TCGA-04-1347
11	85143128	88579631	4.0764496208062	TCGA-04-1347
11	88584160	92653534	4.76893211025314	TCGA-04-1347
11	92653760	97016249	4.05269218175534	TCGA-04-1347
11	97017572	99813231	4.7919719940262	TCGA-04-1347
11	99820230	107317517	4.22721431558864	TCGA-04-1347
11	107324276	134944770	3.96467715305872	TCGA-04-1347
12	180185	13555619	5.77753974103596	TCGA-04-1347
12	13555639	16338172	6.30416171369719	TCGA-04-1347
12	16338432	24841865	5.48524920613558	TCGA-04-1347
12	24842042	28392634	4.71767193258811	TCGA-04-1347
12	28394302	42184984	5.32889214616957	TCGA-04-1347
12	42189272	55611181	4.85869937780202	TCGA-04-1347
12	55626510	58745902	5.68269853733024	TCGA-04-1347
12	58750680	68142226	5.4095323440008	TCGA-04-1347
12	68142369	70298792	4.75724850561483	TCGA-04-1347
12	70298889	92082429	5.44040573824999	TCGA-04-1347
12	92084627	95522477	4.45985983037498	TCGA-04-1347
12	95525893	114173469	4.73941552567114	TCGA-04-1347
12	114173558	115859041	5.14449535680158	TCGA-04-1347
12	115859108	126284521	5.61636710812866	TCGA-04-1347
12	126289122	128874504	6.56069323896486	TCGA-04-1347
12	128875571	133777645	5.78120740404428	TCGA-04-1347
13	19029568	50292244	2	TCGA-04-1347
13	50322333	53478931	3.0648472209841	TCGA-04-1347
13	53479775	75901637	2.33992875597634	TCGA-04-1347
13	75902524	80479404	2	TCGA-04-1347
13	80482392	86988610	2.42507320674738	TCGA-04-1347
13	87005617	94970483	3.62536477346485	TCGA-04-1347
13	94970752	101816334	3.01743875627341	TCGA-04-1347
13	101818281	110663226	3.45885901535419	TCGA-04-1347
13	110663768	115106996	3.00684642391693	TCGA-04-1347
14	20203125	21050921	4.54720334789017	TCGA-04-1347
14	21051027	25540644	5.41987014436368	TCGA-04-1347
14	25542667	26307816	8.49093949059477	TCGA-04-1347
14	26310229	26462742	12.8800654790515	TCGA-04-1347
14	26462905	26695389	13.8143364089113	TCGA-04-1347
14	26702910	26735180	3.82998290985795	TCGA-04-1347
14	26736133	35458745	4.08867539300228	TCGA-04-1347
14	35465636	37273004	4.84680637350498	TCGA-04-1347
14	37276436	37279972	3.10101221772772	TCGA-04-1347
14	37281559	49628382	3.19533827517908	TCGA-04-1347
14	49631880	63655647	2.75209717733015	TCGA-04-1347
14	63660125	75817564	2.57825605798563	TCGA-04-1347
14	75818547	78694430	3.49273255835984	TCGA-04-1347
14	78694817	82442103	4.112533744956	TCGA-04-1347
14	82442394	88006701	4.70886694584098	TCGA-04-1347
14	88006776	98238241	3.62139335563834	TCGA-04-1347
14	98238825	107285437	4.58940774029048	TCGA-04-1347
15	20071673	24328744	3.19702112002977	TCGA-04-1347
15	24331710	27808547	2.3399723269962	TCGA-04-1347
15	27810966	34158529	2	TCGA-04-1347
15	34162395	41689232	3.0487726039985	TCGA-04-1347
15	41705041	58619167	4.09827584253641	TCGA-04-1347
15	58619349	72699549	2.88389626671163	TCGA-04-1347
15	72701777	72996259	3.83649747924156	TCGA-04-1347
15	73006950	74865454	3.935392817193	TCGA-04-1347
15	74868100	75718669	2.78647823002714	TCGA-04-1347
15	75755467	81367303	3.72411819038762	TCGA-04-1347
15	81367809	86623248	4.69760751120476	TCGA-04-1347
15	86632093	88916097	5.74972766923246	TCGA-04-1347
15	88917913	94175072	4.7805426804277	TCGA-04-1347
15	94176611	95815488	5.46242597260102	TCGA-04-1347
15	95816036	98223245	6.62811920710692	TCGA-04-1347
15	98223589	99072905	5.51241139810264	TCGA-04-1347
15	99073306	102400037	4.68381830020198	TCGA-04-1347
16	86671	5949302	4.89936090749759	TCGA-04-1347
16	5949350	7929654	5.8268582606201	TCGA-04-1347
16	7931285	8604798	5.12434717145728	TCGA-04-1347
16	8604855	18162969	4.67000787405804	TCGA-04-1347
16	18164698	35205717	3.84919170495746	TCGA-04-1347
16	46507944	49071424	3.63869892871174	TCGA-04-1347
16	49075486	59204762	2	TCGA-04-1347
16	59205013	66033032	2.42742022347949	TCGA-04-1347
16	66034369	76022393	2	TCGA-04-1347
16	76022436	81621814	2.12240264299297	TCGA-04-1347
16	81621876	83794096	3.10486072278502	TCGA-04-1347
16	83794234	89429653	2.87882587266481	TCGA-04-1347
16	89431603	89676788	1.80543436413741	TCGA-04-1347
16	89683838	90163275	2.84272585453999	TCGA-04-1347
17	6689	10241779	3.78967565670619	TCGA-04-1347
17	10244863	15554278	4.52285422876855	TCGA-04-1347
17	15554561	43651233	3.78329109119777	TCGA-04-1347
17	43651422	50009451	5.63331527507882	TCGA-04-1347
17	50009548	52991636	7.12289359909165	TCGA-04-1347
17	52992268	63593166	5.71591221360665	TCGA-04-1347
17	63594742	64167352	3.00180274025195	TCGA-04-1347
17	64172189	67894646	5.79986615122874	TCGA-04-1347
17	67897267	69994450	6.67705184555087	TCGA-04-1347
17	69995886	81049726	5.64137656904574	TCGA-04-1347
18	99319	8358871	6.30176486473434	TCGA-04-1347
18	8359407	10198739	5.74706479135175	TCGA-04-1347
18	10200761	23788148	4.87656959898367	TCGA-04-1347
18	23795473	24238391	2.8965284521527	TCGA-04-1347
18	24242850	25727386	4.02172831532764	TCGA-04-1347
18	25727450	28237663	3.83279822583621	TCGA-04-1347
18	28259335	35164078	2.10908906833638	TCGA-04-1347
18	35169497	42274482	2.35007852478584	TCGA-04-1347
18	42276988	62085800	2	TCGA-04-1347
18	62086242	78015057	2.20249301985612	TCGA-04-1347
19	260912	20218177	3.23414316079374	TCGA-04-1347
19	20218226	28232668	5.03434397142172	TCGA-04-1347
19	28248720	28479978	7.02997081135969	TCGA-04-1347
19	28481413	29392746	5.32200530551568	TCGA-04-1347
19	29396048	29571370	4.57252454517961	TCGA-04-1347
19	29572039	30229567	5.22710486858505	TCGA-04-1347
19	30230345	31028666	4.2071969900058	TCGA-04-1347
19	31030541	36061852	5.46850388773563	TCGA-04-1347
19	36067619	49354522	5.01157664939444	TCGA-04-1347
19	49356317	49872085	3.17928441618946	TCGA-04-1347
19	49882614	50996961	5.98191200110237	TCGA-04-1347
19	50998425	51036271	3.3852580562003	TCGA-04-1347
19	51040416	59095126	3.40909477718381	TCGA-04-1347
20	61795	6668508	5.57592822449072	TCGA-04-1347
20	6668654	16717045	6.33711985179498	TCGA-04-1347
20	16722776	17239518	10.6041934388049	TCGA-04-1347
20	17239697	19167012	8.47326129104063	TCGA-04-1347
20	19179535	24234028	7.97830903921294	TCGA-04-1347
20	24241610	40539755	8.07741170627369	TCGA-04-1347
20	40549350	42026425	8.86697063703498	TCGA-04-1347
20	42029252	42197423	5.78081426562106	TCGA-04-1347
20	42197904	52796971	7.92501765334993	TCGA-04-1347
20	52804492	54450301	9.14156527356338	TCGA-04-1347
20	54451666	58393002	8.11022614700797	TCGA-04-1347
20	58393545	62912463	8.82986321751477	TCGA-04-1347
21	11001104	19696998	3.73921046672826	TCGA-04-1347
21	19698264	25129909	4.2883662064468	TCGA-04-1347
21	25131983	43191961	3.5620501501354	TCGA-04-1347
21	43194680	48084820	4.23390807317263	TCGA-04-1347
22	16055070	19792619	3.62522765118772	TCGA-04-1347
22	19795012	20296540	2.94405488295217	TCGA-04-1347
22	20309393	41610172	3.4231859306227	TCGA-04-1347
22	41610242	42239348	2	TCGA-04-1347
22	42241372	42435868	2.33329673232578	TCGA-04-1347
22	42454950	51219006	1.38249930082074	TCGA-04-1347
X	169805	37542292	1.08894113420351	TCGA-04-1347
X	37549992	41272093	0.993412321074985	TCGA-04-1347
X	41278545	44343696	1.06530968574393	TCGA-04-1347
X	44349417	49882716	3.18313048372766	TCGA-04-1347
X	49894990	77853204	2.2229268253023	TCGA-04-1347
X	77859592	79251707	1.10360366086702	TCGA-04-1347
X	79252749	111059753	2.35049162360538	TCGA-04-1347
X	111066247	118641673	1.10594817814369	TCGA-04-1347
X	118646286	118830466	0.905429951860858	TCGA-04-1347
X	118837943	155239436	1.14921603458951	TCGA-04-1347
1	565400	121291080	2.98444645473186	TCGA-04-1349
1	142702814	211619703	2.97857083568806	TCGA-04-1349
1	211621170	211802900	2	TCGA-04-1349
1	211805093	249198692	2.933851519126	TCGA-04-1349
2	15703	101081071	3.87492469368472	TCGA-04-1349
2	101086966	243048760	2	TCGA-04-1349
3	69244	126816310	3.92339683148014	TCGA-04-1349
3	126816854	197846636	5.92010529980678	TCGA-04-1349
4	68911	25641169	3.97033388048404	TCGA-04-1349
4	25669764	47713979	2	TCGA-04-1349
4	47721274	190921709	3.88763610478232	TCGA-04-1349
5	28949	52258351	3.72554902692402	TCGA-04-1349
5	52275103	98066468	1.7920800818565	TCGA-04-1349
5	98080108	107458637	3.59991921247654	TCGA-04-1349
5	107475715	107573532	2	TCGA-04-1349
5	107584779	180696889	3.72208190255778	TCGA-04-1349
6	203249	21606679	5.87947107408874	TCGA-04-1349
6	21608979	21716554	4.07045153671792	TCGA-04-1349
6	21718123	22636735	3.86632311801982	TCGA-04-1349
6	22638830	23139224	5.64415860833662	TCGA-04-1349
6	23154902	23640863	4.07642008202928	TCGA-04-1349
6	23642006	26373678	5.78282510047638	TCGA-04-1349
6	26374549	28135660	5.1455857229744	TCGA-04-1349
6	28146674	65383500	3.9047632154753	TCGA-04-1349
6	65384780	170918031	2	TCGA-04-1349
7	43259	48380678	2	TCGA-04-1349
7	48380796	156208807	3.92060972135142	TCGA-04-1349
7	156211155	159119220	6.14312121826763	TCGA-04-1349
8	161222	32241799	1.01555674405622	TCGA-04-1349
8	32242354	33583627	1.88432390067908	TCGA-04-1349
8	33584661	33807625	10.215587101072	TCGA-04-1349
8	33836717	35041361	1.85468465593559	TCGA-04-1349
8	35056597	55174907	9.07990435364061	TCGA-04-1349
8	55184401	55414324	11.2755396090555	TCGA-04-1349
8	55414428	64360059	9.61373546489709	TCGA-04-1349
8	64365264	146293414	9.00270590478396	TCGA-04-1349
9	46431	7171606	2.26770328621144	TCGA-04-1349
9	7173500	25353887	2	TCGA-04-1349
9	25375981	30078773	3.89522917459612	TCGA-04-1349
9	30089859	141071475	2	TCGA-04-1349
10	104427	85985683	3.95526786104632	TCGA-04-1349
10	85987376	90367890	2	TCGA-04-1349
10	90373845	115185181	4.1873646982129	TCGA-04-1349
10	115188630	135434551	4.1034436756643	TCGA-04-1349
11	198510	25909798	2	TCGA-04-1349
11	25910523	134818568	3.14423056888851	TCGA-04-1349
11	134821370	134944770	2	TCGA-04-1349
12	180185	1443043	4.01642431425816	TCGA-04-1349
12	1458885	1489929	1.85644826322178	TCGA-04-1349
12	1491519	34480307	2.86607349044742	TCGA-04-1349
12	34482900	59359200	3.87518793066046	TCGA-04-1349
12	59367493	59992201	5.60228581385951	TCGA-04-1349
12	59992825	133777645	3.02169959615474	TCGA-04-1349
13	19029568	22896801	2.74849400761856	TCGA-04-1349
13	22896816	23041880	3.18687613268166	TCGA-04-1349
13	23043743	115106996	2.28931008037032	TCGA-04-1349
14	20203125	107285437	3.05236184528196	TCGA-04-1349
15	20071673	22784095	3.14896716564227	TCGA-04-1349
15	22784483	52406658	3.55859328060774	TCGA-04-1349
15	52407184	53740000	5.14692794958002	TCGA-04-1349
15	53745574	79637107	3.60399511136026	TCGA-04-1349
15	79640824	102400037	2	TCGA-04-1349
16	86671	35205717	2	TCGA-04-1349
16	46507944	47509298	1.8539004029657	TCGA-04-1349
16	47520164	90163275	1.02915435259979	TCGA-04-1349
17	6689	81049726	2	TCGA-04-1349
18	99319	74481767	3.37889443479166	TCGA-04-1349
18	74484734	78015057	1.69298653827349	TCGA-04-1349
19	260912	9546351	2.10059314593024	TCGA-04-1349
19	9564177	10154673	4.53555687046034	TCGA-04-1349
19	10154826	10887626	10.0980039452449	TCGA-04-1349
19	10891239	12858546	4.03155264648814	TCGA-04-1349
19	12921186	13790456	10.1449801572215	TCGA-04-1349
19	13796505	15760213	5.11984785929051	TCGA-04-1349
19	15760577	17713515	9.67631030155086	TCGA-04-1349
19	17732884	19280499	8.20005317292449	TCGA-04-1349
19	19286077	19939387	5.75083960234647	TCGA-04-1349
19	19945780	24521623	3.85625769510764	TCGA-04-1349
19	27828664	29423176	2	TCGA-04-1349
19	29436748	29634576	2.82409821700861	TCGA-04-1349
19	29637813	30841000	3.97103490903562	TCGA-04-1349
19	30843906	59095126	2	TCGA-04-1349
20	61795	62912463	3.96871031630698	TCGA-04-1349
21	11001104	48084820	3.3058147907055	TCGA-04-1349
22	16055070	51219006	2	TCGA-04-1349
X	169805	3954972	2.17776085259825	TCGA-04-1349
X	3956940	155239436	2	TCGA-04-1349
1	565400	10031306	2.91814402535908	TCGA-04-1367
1	10049177	15874279	2	TCGA-04-1367
1	15900517	33238714	0.972019432139086	TCGA-04-1367
1	33256645	34301429	2.9638928755948	TCGA-04-1367
1	34303863	249198692	2	TCGA-04-1367
2	15703	243048760	2	TCGA-04-1367
3	69244	76097802	2	TCGA-04-1367
3	76097994	76182422	0.915154604957496	TCGA-04-1367
3	76185959	162251767	2	TCGA-04-1367
3	162251934	179777942	3.10720427361203	TCGA-04-1367
3	179786726	197846636	2.14403866786057	TCGA-04-1367
4	68911	14611940	1.86801600812326	TCGA-04-1367
4	14612496	14634108	1.01940674251804	TCGA-04-1367
4	14635357	14783645	0.839001291449501	TCGA-04-1367
4	14785020	57278167	2	TCGA-04-1367
4	57278315	75141725	1.00258533213639	TCGA-04-1367
4	75148922	75278858	0	TCGA-04-1367
4	75279982	190921709	1.01626144660495	TCGA-04-1367
5	28949	28410662	2.91853079572288	TCGA-04-1367
5	28426649	68263690	2	TCGA-04-1367
5	68289145	110182096	0.975468762703599	TCGA-04-1367
5	110190401	177060264	1.89198245491073	TCGA-04-1367
5	177101771	180696889	0.941602922478062	TCGA-04-1367
6	203249	144284652	1.02800462593586	TCGA-04-1367
6	144286730	144380805	0.00474527379870902	TCGA-04-1367
6	144381669	144428861	0.260099717241911	TCGA-04-1367
6	144433628	170918031	0.969163727354924	TCGA-04-1367
7	43259	8549058	1.88157215617453	TCGA-04-1367
7	8550276	8560291	1.05318767845707	TCGA-04-1367
7	8560803	9128802	2	TCGA-04-1367
7	9128941	49114465	2.93247062669647	TCGA-04-1367
7	49115340	102402610	2	TCGA-04-1367
7	102406570	157327891	3.02824919124424	TCGA-04-1367
7	157334495	159119220	2	TCGA-04-1367
8	161222	11028890	0.978622043950611	TCGA-04-1367
8	11031113	11062882	0	TCGA-04-1367
8	11072020	41746303	0.97401792767422	TCGA-04-1367
8	41747762	42201087	2.99929473473938	TCGA-04-1367
8	42202040	146293414	2	TCGA-04-1367
9	46431	108735393	2	TCGA-04-1367
9	108740661	111455301	2.21411335234444	TCGA-04-1367
9	111455375	118786849	2	TCGA-04-1367
9	118805458	119792250	2.88193205232085	TCGA-04-1367
9	119794992	141071475	1.86974340764262	TCGA-04-1367
10	104427	19648842	2	TCGA-04-1367
10	19650753	39030136	2.90476980907349	TCGA-04-1367
10	39050890	80068631	2	TCGA-04-1367
10	80069632	106999546	0.962233449029716	TCGA-04-1367
10	107013969	110120296	2	TCGA-04-1367
10	110120946	135434551	2.92122630793221	TCGA-04-1367
11	198510	1107989	1.43820414243661	TCGA-04-1367
11	1111164	26560950	1.10299366443416	TCGA-04-1367
11	26561493	27024672	1.33136027208656	TCGA-04-1367
11	27025520	38575883	1.12472706937409	TCGA-04-1367
11	38588270	42379492	1.46084757226663	TCGA-04-1367
11	42379607	50013671	1.12005241522949	TCGA-04-1367
11	50035553	50750724	1.31282707029588	TCGA-04-1367
11	50751358	109035996	2.35885067231102	TCGA-04-1367
11	109036816	132548276	2	TCGA-04-1367
11	132553580	134944770	2.30706121050057	TCGA-04-1367
12	180185	58791489	2	TCGA-04-1367
12	58800399	58826242	0.984314915114292	TCGA-04-1367
12	58830614	58905722	2	TCGA-04-1367
12	58922705	58949147	0.895051014898498	TCGA-04-1367
12	58949770	133777645	2	TCGA-04-1367
13	19029568	115106996	0.977198597740542	TCGA-04-1367
14	20203125	105386149	1.86395790461972	TCGA-04-1367
14	105396693	107285437	2.81205526784185	TCGA-04-1367
15	20071673	42528676	2	TCGA-04-1367
15	42572796	102400037	1.01681770093708	TCGA-04-1367
16	86671	35205717	2	TCGA-04-1367
16	46507944	54044515	1.81343853975537	TCGA-04-1367
16	54049153	90163275	1.57056908320485	TCGA-04-1367
17	6689	58677865	0.960115070743406	TCGA-04-1367
17	58695434	58828402	1.72280147823354	TCGA-04-1367
